pid,country,name_2,cellarea,coral_prop,forest,forest_prop,beach,mangrove,wildlife,ruins,roads,develop,pa_min_dist
5688,Honduras,NA,21650635.094611704,0,1,0.158219406468823,0,0,0,0,0,0,28910.006888355747
5689,Honduras,NA,21650635.09461063,0,1,0.30736526197324,0,0,0,0,0,0,28247.92298747053
5690,Honduras,NA,21650635.094611466,1,0,0,0,0,0,0,0,0,29437.012551217336
5691,Honduras,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,32939.144398936376
5692,Honduras,NA,21650635.09461063,1,0,0,0,0,0,0,0,0,38123.96568469097
5693,Honduras,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,44252.50749077282
5694,Honduras,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,50893.63710008784
5695,Honduras,NA,21650635.094611704,0,0,0,0,0,0,0,0,0,58069.27049076854
5696,Honduras,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,60943.38787667904
5697,Honduras,NA,21650635.094611466,0,0,0,0,0,0,0,0,0,61244.103018313115
5698,Mexico,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,71470.27471376702
5699,Mexico,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,70906.20272362842
5700,Mexico,NA,21650635.094611704,0,0,0,0,0,0,0,0,0,69953.39637660793
5701,Mexico,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,65070.623211469894
5702,Mexico,NA,21650635.094610155,0,0,0,0,0,0,0,0,0,61031.91251825206
5703,Mexico,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,58013.81461463985
5704,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,56181.05576302558
5705,Mexico,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,55643.47994703644
5706,Mexico,NA,21650635.094611466,0,0,0,0,0,0,0,0,0,56043.06315229477
5707,Mexico,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,57719.43579071403
5708,Mexico,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,60599.0231646086
5709,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,64520.92644259548
5710,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,69308.4287047208
5711,Mexico,NA,21650635.09461242,0,0,0,0,0,0,0,0,0,72735.79053366874
5712,Mexico,NA,21650635.094610155,0,0,0,0,0,0,0,0,0,65219.283916125234
5713,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,57873.637151926676
5714,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,50942.60982753061
5715,Mexico,NA,21650635.09461242,0,0,0,0,0,0,0,0,0,44619.96318787273
5716,Mexico,NA,21650635.094610155,0,0,0,0,0,0,0,0,0,39201.182810399296
5717,Mexico,NA,21650635.094610155,0,0,0,0,0,0,0,0,0,35107.32619527694
5718,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,32837.72177585977
5719,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,32539.87887695562
5720,Mexico,NA,21650635.09461242,0,0,0,0,0,0,0,0,0,33979.92548806031
5721,Mexico,NA,21650635.094610155,0,0,0,0,0,0,0,0,0,37422.2788592746
5722,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,33378.79858506757
5723,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,27668.818570986987
5724,Mexico,NA,21650635.09461242,0,0,0,0,0,0,0,0,0,23811.401622877656
5725,Mexico,NA,21650635.094610155,0,0,0,0,0,0,0,0,0,22717.296730322563
5726,Mexico,NA,21650635.094610155,0,0,0,0,0,0,0,0,0,19662.842887028717
5727,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,11079.733735187256
5728,Mexico,NA,21650635.09461093,0.8836734693877552,1,0.491751412429379,0,1,0,0,0,0,2925.454285831165
5729,Mexico,NA,21650635.09461242,0,1,0.82824157045805,0,0,0,1,1,1,1538.7652100994812
5730,Mexico,NA,21650635.094610155,0,1,0.912842315868451,0,0,0,0,1,1,7373.779665845205
5731,Mexico,NA,21650635.094610155,0,1,1,0,0,0,0,0,0,14802.76991720083
5732,Mexico,NA,21650635.09461093,0,1,1,0,0,0,0,0,0,22791.19925901083
5733,Mexico,NA,21650635.09461093,0,1,1,0,0,0,0,1,0,25322.012389806216
5734,Mexico,NA,21650635.09461242,0,1,0.90196323621358,0,0,0,0,1,1,25573.503472878616
5735,Mexico,NA,21650635.094610155,0,1,0.979952486141791,0,0,0,0,0,1,25524.502613778168
5736,Mexico,NA,21650635.094610155,0,1,1,0,0,0,0,0,0,27798.28168045387
5737,Mexico,NA,21650635.09461093,0,1,0.703871962655775,0,0,0,0,0,0,27138.235270945825
5738,Mexico,NA,7719438.482513547,0,1,0.959682131588173,0,0,0,0,0,0,23804.387061296715
5739,Mexico,NA,385602.29668609746,0,0,0,0,0,1,0,0,0,39046.9269056591
5740,Mexico,NA,21650635.094610155,0,0,0,0,0,0,0,0,0,42116.93551313795
5741,Mexico,NA,21650635.094610155,0,0,0,0,0,0,0,0,0,49621.50166265239
5742,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,57352.09821913721
5743,Honduras,NA,21650635.09461093,0,1,0.651818332779807,0,0,0,0,0,0,44637.15428956365
5744,Honduras,NA,21650635.09461069,0,1,0.924031715720868,0,0,0,0,0,0,37893.60195156715
5745,Honduras,NA,21650635.094611645,0,1,0.497695852534562,0,0,0,0,0,0,32083.868137387337
5746,Honduras,NA,21650635.09461069,0,1,0.128523392419777,0,0,0,0,1,1,27799.71439512872
5747,Honduras,NA,21650635.09461069,0,1,0.189214994395782,0,0,0,0,0,0,25812.277044930346
5748,Honduras,NA,21650635.09461093,0.9602454301418893,1,0.475102219626168,1,0,0,0,0,0,26049.440111190346
5749,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,28670.940966419737
5750,Honduras,NA,21650635.094611645,1,0,0,0,0,0,0,0,0,33398.68832294717
5751,Honduras,NA,21650635.09461069,1,0,0,0,0,0,0,0,0,39405.727953634865
5752,Honduras,NA,21650635.094611645,0,0,0,0,0,1,0,0,0,45931.35392746927
5753,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,53071.34020980715
5754,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,58582.99384528967
5755,Honduras,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,58469.03254125295
5756,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,59360.076347313734
5757,Mexico,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,73551.83597483276
5758,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,73414.341377898
5759,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,69494.95833951658
5760,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,65155.641161127154
5761,Mexico,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,61733.02127406219
5762,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,59385.80854152126
5763,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,58244.16362723888
5764,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,58190.962846254064
5765,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,59176.823989467346
5766,Mexico,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,61380.81815996557
5767,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,64678.53723216889
5768,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,68913.14474756768
5769,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,73923.8111808745
5770,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,70219.28391612553
5771,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,62861.361076212976
5772,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,55877.92350473716
5773,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,49428.06848389352
5774,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,43748.43509082002
5775,Mexico,NA,21650635.09461212,0,0,0,0,0,0,0,0,0,39175.466707403815
5776,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,36131.825453331505
5777,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,35018.57263563478
5778,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,35451.7725274115
5779,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,37783.85626405222
5780,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,38269.060813772725
5781,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,32263.607078254183
5782,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,27701.257513545363
5783,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,25372.8002783183
5784,Mexico,NA,21650635.09461212,0,0,0,0,0,0,0,0,0,23092.446639606882
5785,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,15243.780618392317
5786,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,6595.904546333071
5787,Mexico,NA,21650635.094609857,0.8626777832270721,1,0.355756506396118,1,1,1,1,1,1,0
5788,Mexico,NA,21650635.094609857,0,1,0.715845406617128,0,0,0,0,1,1,2528.9348311316157
5789,Mexico,NA,21650635.09461212,0,1,0.946734753186366,0,0,0,0,0,1,9805.349664403077
5790,Mexico,NA,21650635.09461093,0,1,0.984349703184026,0,0,0,0,0,0,17929.351591276172
5791,Mexico,NA,21650635.09461093,0,1,1,0,0,0,0,1,0,21734.467722722773
5792,Mexico,NA,21650635.094609857,0,1,1,0,0,0,0,0,0,24061.578638363273
5793,Mexico,NA,21650635.094609857,0,1,0.716403038983684,0,0,0,0,1,1,22884.479590931274
5794,Mexico,NA,21650635.09461212,0,1,1,0,0,0,0,0,0,23931.150224730696
5795,Mexico,NA,21650635.09461093,0,1,1,0,0,0,0,0,0,27729.84280128076
5796,Mexico,NA,21650635.09461093,0,1,1,0,0,0,0,0,0,25893.89707526697
5797,Mexico,NA,1747450.7946617603,0,1,1,0,0,0,0,0,0,25635.58678811167
5798,Mexico,NA,1574517.9201718569,0,1,0.51887323943662,0,0,1,0,0,0,24599.35260541939
5799,Mexico,NA,1219776.9540287256,0,1,1,0,1,1,0,0,0,25527.68635223796
5800,Mexico,NA,875076.5885006189,0,0,0,1,1,1,0,0,0,29098.683134802413
5801,Mexico,NA,20024428.12798112,0,0,0,0,0,1,0,0,0,39912.409558290106
5802,Mexico,NA,21650635.09461212,0,0,0,0,0,0,0,0,0,47116.55950543985
5803,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,54620.75933075654
5804,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,62332.95350574546
5805,Honduras,NA,21650635.094611347,0,1,0.645647390925319,0,0,0,0,0,0,39660.56846579123
5806,Honduras,NA,21650635.09461093,0,1,0.73402797957574,0,0,0,0,0,0,33036.49825304129
5807,Honduras,NA,21650635.09461093,0,1,0.4900983933242,0,0,0,0,1,1,27565.553551790832
5808,Honduras,NA,21650635.094611526,0,1,0.080247426104284,0,0,0,0,0,0,24048.06163519523
5809,Honduras,NA,21650635.09461093,0,1,0.674221668742217,0,0,0,0,0,0,23247.922987469403
5810,Honduras,NA,21650635.094611347,1,0,0,0,0,0,0,0,0,24679.110155470342
5811,Honduras,NA,21650635.09461093,1,0,0,0,0,0,0,0,0,28766.438845628418
5812,Honduras,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,34582.61889523066
5813,Honduras,NA,21650635.09461093,0,0,0,0,0,1,0,0,0,40978.2411768177
5814,Honduras,NA,21650635.09461093,0,0,0,0,0,1,0,0,0,48073.840370829435
5815,Honduras,NA,21650635.094611526,0,0,0,0,0,0,0,0,0,55547.30236650517
5816,Honduras,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,55943.387876678775
5817,Honduras,NA,21650635.094611347,0,0,0,0,0,0,0,0,0,56270.82970554961
5818,Mexico,NA,21650635.094611526,0,0,0,0,0,0,0,0,0,73992.65141953812
5819,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,69394.67418036897
5820,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,65622.62677694303
5821,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,62825.45253010279
5822,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,61137.10678563892
5823,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,60643.47994703657
5824,Mexico,NA,21650635.094611347,0,0,0,0,0,0,0,0,0,61010.32475706475
5825,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,62553.72145179433
5826,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,65220.21471886713
5827,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,68879.49439768982
5828,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,73383.19350496949
5829,Mexico,NA,21650635.09461242,0,0,0,0,0,0,0,0,0,75219.28391612557
5830,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,67850.8920760472
5831,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,60823.804339769245
5832,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,54270.865049394524
5833,Mexico,NA,21650635.09461242,0,0,0,0,0,0,0,0,0,48385.10527070073
5834,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,43438.57768049154
5835,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,39783.18300175678
5836,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,37795.41332752568
5837,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,37536.928676926174
5838,Mexico,NA,21650635.09461242,0,0,0,0,0,0,0,0,0,38791.914535684766
5839,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,41840.22289843892
5840,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,36963.72765679599
5841,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,31901.982515471387
5842,Mexico,NA,21650635.09461242,0,0,0,0,0,0,0,0,0,28620.898213528424
5843,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,25293.473994731
5844,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,18174.882444072064
5845,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,11318.935669193263
5846,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,3461.2347899000547
5847,Mexico,NA,21650635.09461242,0.5610859728506787,1,0.427238193499977,1,0,1,1,1,1,0
5848,Mexico,NA,21650635.094610512,0,1,0.893972102291598,0,0,0,0,1,1,4813.290647872558
5849,Mexico,NA,21650635.094610512,0,1,0.895259050149452,0,0,0,0,0,1,13171.35275145555
5850,Mexico,NA,21650635.09461105,0,1,0.951596164224335,0,0,0,0,0,0,18803.439305759133
5851,Mexico,NA,21650635.09461105,0,1,1,0,0,0,0,1,0,20692.267116290237
5852,Mexico,NA,21650635.09461242,0,1,1,0,0,0,0,0,0,20619.39096986187
5853,Mexico,NA,21650635.094610512,0,1,0.660688338107693,0,0,0,0,0,1,20558.585500258665
5854,Mexico,NA,21650635.094610512,0,1,1,0,0,0,0,0,0,23321.656640911126
5855,Mexico,NA,21650635.09461105,0,1,0.998671592843206,0,0,0,0,0,0,27659.04902987934
5856,Mexico,NA,20683557.571279407,0,1,1,0,0,0,0,0,0,25844.417158706176
5857,Mexico,NA,13694491.689035237,0,1,0.996258369436786,0,0,1,0,0,0,24678.606749506333
5858,Mexico,NA,13276101.943614304,0,1,0.849010571970724,0,0,1,0,0,0,24648.802651075526
5859,Mexico,NA,12716626.652113736,0,1,0.586026447917403,0,1,1,0,0,0,26615.359394724655
5860,Mexico,NA,208382.56776562333,0,0,0,1,1,1,0,0,0,30116.437273461717
5861,Mexico,NA,394081.68342115456,0,0,0,0,0,1,0,0,0,42201.612532127736
5862,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,44879.108272786514
5863,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,52116.255642952005
5864,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,59620.14150000224
5865,Honduras,NA,21650635.094611287,0,1,0.506522735797941,0,0,0,0,0,1,41951.48520406174
5866,Honduras,NA,21650635.094610333,0,1,0.96865621873958,0,0,0,0,0,0,34690.71689932517
5867,Honduras,NA,21650635.094611645,0,1,0.831450839828283,0,0,0,0,0,0,28229.335181377803
5868,Honduras,NA,21650635.094610333,0,1,0.325872202075778,0,0,0,0,1,1,23245.319756373476
5869,Honduras,NA,21650635.094610333,0,1,0.086942024757221,0,0,1,0,0,0,20827.731906511126
5870,Honduras,NA,21650635.094611287,0.876933498927402,1,0.535201075157655,1,0,1,0,0,0,21120.93985199928
5871,Honduras,NA,21650635.094610333,1,0,0,0,0,0,0,0,0,24280.51947601776
5872,Honduras,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,29715.20068615883
5873,Honduras,NA,21650635.094610333,1,0,0,0,0,1,0,0,0,36038.08022467827
5874,Honduras,NA,21650635.094611645,0,0,0,0,0,1,0,0,0,43076.92078520567
5875,Honduras,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,50547.30236650501
5876,Honduras,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,53596.019340156774
5877,Honduras,NA,21650635.094611287,0,0,0,0,0,0,0,0,0,53471.43057318764
5878,Honduras,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,54444.327392227686
5879,Mexico,NA,21650635.094611287,0,0,0,0,0,0,0,0,0,69654.09086757126
5880,Mexico,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,66463.52921034281
5881,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,64289.26081081112
5882,Mexico,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,63236.20320755312
5883,Mexico,NA,21650635.094611287,0,0,0,0,0,0,0,0,0,63187.20563883556
5884,Mexico,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,64096.26585808682
5885,Mexico,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,66136.52271972796
5886,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,69208.00515809876
5887,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,73180.98331171574
5888,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,77917.67873195391
5889,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,72841.85880849393
5890,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,65777.86872135408
5891,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,59139.83118314565
5892,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,53087.769318537
5893,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,47844.56991201138
5894,Mexico,NA,21650635.09461212,0,0,0,0,0,0,0,0,0,43702.339627445814
5895,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,40996.171867134544
5896,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,40018.46731956304
5897,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,40398.08748573461
5898,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,42459.35811281543
5899,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,41733.60735512183
5900,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,36305.830234319576
5901,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,32319.230113586935
5902,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,27870.424937369702
5903,Mexico,NA,21650635.09461212,0,0,0,0,0,0,0,0,0,20293.473994729615
5904,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,13318.844240718317
5905,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,8461.23478989973
5906,Mexico,NA,21650635.094609857,0,0,0,0,0,1,0,0,0,2901.4472595220427
5907,Mexico,NA,21650635.094609857,0.4816468253968254,1,0.024064508000504,1,1,1,0,1,1,233.96512620411505
5908,Mexico,NA,21650635.09461212,0,1,0.86054265827533,0,0,0,0,0,1,8689.50045301498
5909,Mexico,NA,21650635.09461069,0,1,1,0,0,0,0,0,0,16369.259516900509
5910,Mexico,NA,21650635.09461069,0,1,0.979577376734881,0,0,0,0,1,0,16862.760572709023
5911,Mexico,NA,21650635.094609857,0,1,1,0,0,0,0,0,0,19367.87987005364
5912,Mexico,NA,21650635.094609857,0,1,0.769233975160457,0,0,0,0,1,1,17884.47959093144
5913,Mexico,NA,21650635.09461212,0,1,0.966905635211737,0,0,0,0,0,1,19205.602181898175
5914,Mexico,NA,21650635.09461069,0,1,1,0,0,0,0,0,0,23771.81915366283
5915,Mexico,NA,21650635.09461069,0,1,0.911057391739257,0,0,0,0,0,0,25628.60865850825
5916,Mexico,NA,21650635.094609857,0,1,1,0,0,0,0,0,0,26239.552015827318
5917,Mexico,NA,21650635.094609857,0,1,0.437979326442147,0,0,1,0,0,0,25092.52653733824
5918,Mexico,NA,21650635.09461212,0,1,0.936898261993081,0,0,1,0,0,0,25987.28448261253
5919,Mexico,NA,15832500.880645633,0,1,0.040490447676076,1,1,1,0,0,0,29452.230368064815
5920,Mexico,NA,20041700.685336508,0,0,0,0,0,1,0,0,0,43107.98695243451
5921,Mexico,NA,21650635.09461212,0,0,0,0,0,0,0,0,0,49852.46515441693
5922,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,57116.004979806
5923,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,64619.6192738101
5924,Honduras,NA,21650635.094610214,0,1,0.632597143806044,0,0,0,0,0,0,44484.22721891993
5925,Honduras,NA,21650635.09461087,0,1,0.403122016025242,0,0,0,0,0,0,36951.48520406273
5926,Honduras,NA,21650635.094610214,0,1,0.999958485552972,0,0,0,0,0,0,29730.97689193047
5927,Honduras,NA,21650635.094610214,0,1,0.840674166632073,0,0,0,0,0,0,23502.776702805433
5928,Honduras,NA,21650635.094611645,0,1,0.101627366323481,0,0,0,0,1,1,19256.94779905173
5929,Honduras,NA,21650635.094610214,1,1,0.8337346396546,1,0,1,0,0,0,18247.922987468584
5930,Honduras,NA,21650635.09461087,1,0,0,0,0,0,0,0,0,20039.442312379473
5931,Honduras,NA,21650635.094610214,1,0,0,0,0,0,0,0,0,24900.376984789636
5932,Honduras,NA,21650635.094610214,0,0,0,0,0,0,0,0,0,31117.04038971735
5933,Honduras,NA,21650635.094610214,1,0,0,0,0,1,0,0,0,38080.80987413321
5934,Honduras,NA,21650635.094610214,0,0,0,0,0,1,0,0,0,45547.302366505195
5935,Honduras,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,51626.745984058485
5936,Honduras,NA,21650635.094610214,0,0,0,0,0,0,0,0,0,50943.38787667803
5937,Honduras,NA,21650635.09461087,0,0,0,0,0,0,0,0,0,51302.75233341997
5938,Mexico,NA,21650635.09460944,0,0,0,0,0,0,0,0,0,70269.22473299628
5939,Mexico,NA,21650635.094610214,0,0,0,0,0,0,0,0,0,67664.40929382724
5940,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,66099.77780287115
5941,Mexico,NA,21650635.094610214,0,0,0,0,0,0,0,0,0,65643.47994703685
5942,Mexico,NA,21650635.09461087,0,0,0,0,0,0,0,0,0,65982.53197955409
5943,Mexico,NA,21650635.094610214,0,0,0,0,0,0,0,0,0,67412.18633851904
5944,Mexico,NA,21650635.094610214,0,0,0,0,0,0,0,0,0,69893.57057301783
5945,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,73319.98055067628
5946,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,77566.28061508514
5947,Mexico,NA,21650635.0946123,0,0,0,0,0,0,0,0,0,77833.985082596555
5948,Mexico,NA,21650635.09460944,0,0,0,0,0,0,0,0,0,70738.39730079398
5949,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,64028.99711484005
5950,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,57840.332730538496
5951,Mexico,NA,21650635.0946123,0,0,0,0,0,0,0,0,0,52357.38447656202
5952,Mexico,NA,21650635.09460944,0,0,0,0,0,0,0,0,0,47823.50183825693
5953,Mexico,NA,21650635.09460944,0,0,0,0,0,0,0,0,0,44529.52893217095
5954,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,42762.957869729325
5955,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,42534.671876791996
5956,Mexico,NA,21650635.0946123,0,0,0,0,0,0,0,0,0,43646.19033218749
5957,Mexico,NA,21650635.09460944,0,0,0,0,0,0,0,0,0,46376.51937522581
5958,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,40847.15570990264
5959,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,36330.55815316768
5960,Mexico,NA,21650635.0946123,0,0,0,0,0,0,0,0,0,30962.098152299215
5961,Mexico,NA,21650635.09460944,1,0,0,0,0,0,0,0,0,22887.241997285637
5962,Mexico,NA,21650635.09460944,1,1,0.036404771698889,1,1,0,0,0,1,15293.473994730328
5963,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,8628.839548931071
5964,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,6651.42577992977
5965,Mexico,NA,21650635.0946123,0,0,0,0,0,1,0,0,1,436.25360817153745
5966,Mexico,NA,21650635.09460944,0,1,0.452922617070741,0,1,0,0,1,1,5233.965126203521
5967,Mexico,NA,21650635.09460944,0,1,0.945620589456206,0,0,0,0,0,0,13335.931515457143
5968,Mexico,NA,21650635.09461099,0,1,1,0,0,0,0,1,0,13803.439305757922
5969,Mexico,NA,21650635.09461099,0,1,1,0,0,0,0,0,0,16282.982692195741
5970,Mexico,NA,21650635.0946123,0,1,1,0,0,0,0,0,0,15694.409452372076
5971,Mexico,NA,21650635.09460944,0,1,0.507783635684337,0,0,0,0,1,1,15614.43696910465
5972,Mexico,NA,21650635.09460944,0,1,1,0,0,0,0,0,0,19106.409201292194
5973,Mexico,NA,21650635.09461099,0,1,1,0,0,0,0,0,0,22728.442042212955
5974,Mexico,NA,21650635.09461099,0,1,1,0,0,0,0,0,0,24084.323365747845
5975,Mexico,NA,21650635.0946123,0,1,0.887080704085022,0,0,0,0,0,0,27794.319241791938
5976,Mexico,NA,21650635.09460944,0,1,0.763731473408893,0,0,1,0,0,0,27699.352483952327
5977,Mexico,NA,21650635.09460944,0,1,0.809913238407572,0,1,1,0,0,0,29738.006774218906
5978,Mexico,NA,402653.2897312912,0,0,0,0,0,1,0,0,0,45684.915424653016
5979,Mexico,NA,21650635.09460944,0,0,0,0,0,0,0,0,0,48004.504598039624
5980,Mexico,NA,21650635.09460944,0,0,0,0,0,0,0,0,0,54830.66846742097
5981,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,62115.79466983527
5982,Honduras,NA,21650635.094611526,0,1,0.5837346396546,0,0,0,0,0,0,39488.37321571826
5983,Honduras,NA,21650635.09461081,0,1,0.654350714048489,0,0,0,0,0,0,31951.485204062046
5984,Honduras,NA,21650635.094612002,0,1,0.999667898210802,0,0,0,0,0,0,24787.418883536844
5985,Honduras,NA,21650635.09461081,0,1,0.820513884853265,0,0,0,0,1,1,18917.33756904802
5986,Honduras,NA,21650635.09461081,0,1,0.282019346535476,0,0,1,0,0,0,15852.923594553953
